transaction_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,transactin_month,profit
17917,1515,12/22/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,December,$110.56
17918,324,3/28/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,March,$110.56
17919,1295,11/10/2017,TRUE,Approved,,,,,1999.54,,November,1999.54
17920,394,6/14/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,June,$771.12
17921,790,12/16/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,December,$135.85
17922,647,3/11/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,March,$198.22
17923,3141,1/9/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,January,$91.15
17924,1047,4/30/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,April,$75.14
17925,3031,2/6/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,February,"$1,230.30"
17926,196,8/6/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,August,$91.15
17927,1300,5/8/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,May,"$1,055.82"
17928,2309,7/19/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,July,$641.64
17929,859,2/15/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",February,$144.26
17930,1657,2/24/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,February,"$1,279.40"
17931,1452,6/13/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,June,$693.76
17932,2800,6/4/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,June,$90.10
17933,2733,7/24/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,July,$502.47
17934,142,1/8/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,January,$45.96
17935,16,7/31/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,July,$456.45
17936,729,7/20/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,July,"$1,702.55"
17937,2177,7/18/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,July,$872.89
17938,1770,8/2/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,August,$75.75
17939,1964,6/27/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,June,"$1,702.55"
17940,2541,12/10/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,December,$509.97
17941,1820,8/16/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,August,"$1,215.34"
17942,1155,5/3/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,May,$502.47
17943,1394,2/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,February,$547.28
17944,2186,5/31/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,May,"$1,010.02"
17945,1789,4/5/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,April,"$1,408.91"
17946,3027,5/8/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,May,$17.87
17947,289,2/21/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",February,$199.10
17948,2832,1/9/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,January,$356.50
17949,1062,10/21/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,October,"$1,295.43"
17950,186,8/6/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,August,$75.48
17951,1274,1/15/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,January,$128.46
17952,995,11/18/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,November,"$1,702.55"
17953,1706,11/21/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,November,$75.14
17954,338,7/7/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",July,$189.28
17955,3295,11/30/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,November,$827.16
17956,840,9/30/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,September,$139.23
17957,748,9/16/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,September,$583.27
17958,576,3/27/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",March,$737.17
17959,987,12/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,December,$834.94
17960,2053,9/1/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,September,$827.16
17961,1217,11/7/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,November,$745.94
17962,3061,7/9/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,July,$91.15
17963,15,11/25/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,November,$64.51
17964,746,3/13/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,March,$445.21
17965,560,9/9/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,September,$451.65
17966,2789,12/6/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,December,$409.86
17967,1916,11/7/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,November,"$1,592.19"
17968,1024,11/12/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,November,$114.93
17969,2691,6/15/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,June,$745.94
17970,2973,9/28/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,September,$14.23
17971,2479,3/24/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,March,$17.87
17972,752,9/27/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",September,$129.01
17973,846,10/9/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",October,$189.28
17974,3248,5/14/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,May,$198.22
17975,1982,6/14/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,June,$110.56
17976,79,2/23/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",February,$155.65
17977,3212,2/4/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,February,$448.68
17978,1708,3/26/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,March,"$1,069.55"
17979,3154,12/16/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,December,$198.22
17980,2895,2/14/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,February,$179.44
17981,3446,12/26/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,December,$198.22
17982,1617,4/15/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,April,$583.27
17983,1793,1/3/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,January,"$1,103.43"
17984,342,9/28/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,September,$41.13
17985,1404,2/24/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,February,$17.87
17986,518,2/4/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,February,$17.87
17987,589,12/20/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,December,"$1,230.27"
17988,2720,3/11/2017,FALSE,Approved,,,,,1562.88,,March,1562.88
17989,2563,11/3/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,November,$139.23
17990,588,2/7/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,February,$431.33
17991,3005,6/24/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,June,$827.16
17992,807,8/10/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,August,$709.34
17993,793,12/29/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,December,$139.23
17994,204,2/19/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,February,"$1,295.43"
17995,2389,7/13/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,July,$450.77
17996,2777,8/20/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,August,"$1,592.19"
17997,1268,2/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",February,$133.78
17998,2039,1/8/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,January,$198.29
17999,1470,10/7/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",October,$737.17
18000,2606,9/25/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,September,$309.81
18001,856,7/1/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,July,$903.11
18002,2572,3/7/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,March,$135.85
18003,1357,11/7/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",November,$217.51
18004,894,2/5/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,February,"$1,279.40"
18005,1872,8/13/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",August,$144.26
18006,3352,8/28/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,August,$75.48
18007,1043,6/28/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,June,$448.68
18008,877,9/13/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,September,$64.51
18009,765,8/20/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,August,"$1,279.40"
18010,864,11/14/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,November,$872.89
18011,1224,10/15/2017,,Cancelled,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,October,$737.57
18012,787,5/30/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,May,$75.75
18013,3289,7/23/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,July,$812.44
18014,3480,9/8/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,September,$209.84
18015,1765,8/31/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,August,$15.08
18016,2932,6/1/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,June,$299.27
18017,3064,4/3/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",April,$199.10
18018,2149,7/18/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,July,$135.85
18019,1641,2/10/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,February,$445.21
18020,366,6/26/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,June,$451.65
18021,1424,1/5/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,January,$209.84
18022,3104,5/21/2017,FALSE,Approved,,,,,1150.59,,May,1150.59
18023,377,1/13/2017,,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",January,$152.55
18024,1115,9/21/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,September,$45.96
18025,1016,7/1/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,July,$110.56
18026,297,6/16/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,June,$817.36
18027,472,1/26/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,January,$903.11
18028,1320,9/27/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,September,$104.24
18029,292,1/8/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,January,$356.50
18030,20,6/11/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,June,"$1,702.55"
18031,2622,10/31/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,October,$143.82
18032,94,10/14/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,October,$872.89
18033,2077,5/17/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,May,"$1,702.55"
18034,2816,3/11/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",March,$217.51
18035,3495,1/13/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,January,$167.21
18036,3470,4/27/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,April,"$1,702.55"
18037,3136,1/29/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",January,$129.01
18038,3255,7/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,July,"$1,069.55"
18039,2451,12/13/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,December,$409.86
18040,433,8/24/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,August,$327.98
18041,3190,4/1/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,April,$110.81
18042,1561,11/4/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,November,$709.34
18043,3106,2/8/2017,,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,February,"$1,592.19"
18044,1990,7/17/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,July,$198.29
18045,1815,1/19/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,January,$431.33
18046,1492,3/8/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",March,$217.51
18047,664,1/12/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,January,$693.76
18048,1105,12/14/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,December,"$1,702.55"
18049,3270,8/30/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,August,"$1,230.27"
18050,189,12/19/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,December,"$1,230.27"
18051,2651,9/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,September,$448.68
18052,918,6/22/2017,TRUE,Approved,,,,,356.05,,June,356.05
18053,2087,1/3/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,January,$693.76
18054,2016,10/23/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,October,$14.23
18055,1293,2/11/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,February,$817.36
18056,714,11/1/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,November,"$1,010.02"
18057,481,12/16/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,December,$72.60
18058,938,5/12/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,May,"$1,544.61"
18059,1044,8/2/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,August,"$1,103.43"
18060,1438,5/15/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,May,$104.24
18061,547,10/17/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,October,$547.28
18062,1309,7/25/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,July,$143.36
18063,1251,3/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,March,$834.94
18064,1041,12/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,December,"$1,055.82"
18065,76,12/17/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,December,"$1,010.02"
18066,489,1/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,January,$448.68
18067,3107,9/26/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,September,"$1,612.25"
18068,3465,6/4/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,June,$57.73
18069,788,7/14/2017,,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,July,"$1,230.30"
18070,3465,3/24/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,March,$75.14
18071,1806,6/12/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,June,$709.34
18072,702,2/20/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,February,$409.86
18073,2928,1/22/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,January,$104.24
18074,329,6/10/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,June,$745.94
18075,954,9/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,September,"$1,279.40"
18076,39,11/24/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,November,$751.02
18077,2958,8/20/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,August,$43.97
18078,2585,11/7/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,November,$15.08
18079,1867,7/29/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",July,$199.10
18080,254,11/19/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,November,"$1,103.43"
18081,925,3/20/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,March,$709.34
18082,2576,3/3/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,March,$133.38
18083,1762,8/15/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,August,"$1,230.27"
18084,1797,9/24/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,September,$133.38
18085,2849,2/7/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",February,$155.65
18086,2813,4/7/2017,,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,April,$812.44
18087,1700,8/28/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,August,$25.09
18088,1438,12/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,December,$827.16
18089,744,9/14/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,September,$133.38
18090,1726,4/4/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,April,"$1,630.25"
18091,319,3/19/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,March,$139.23
18092,3411,8/14/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,August,$431.33
18093,2944,11/30/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,November,$57.73
18094,2217,10/22/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,October,$471.60
18095,2361,1/7/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",January,$182.81
18096,2111,2/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",February,$144.26
18097,1821,2/4/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,February,"$1,630.25"
18098,1636,11/20/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,November,$827.16
18099,2877,7/12/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,July,$356.50
18100,2471,12/15/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,December,$75.75
18101,624,7/29/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,July,$445.21
18102,222,5/3/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,May,$690.49
18103,3371,1/29/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,January,$198.22
18104,826,10/14/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",October,$182.81
18105,2278,6/25/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,June,$57.73
18106,384,8/31/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,August,$104.24
18107,620,7/23/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,July,$128.46
18108,1701,3/19/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,March,$110.81
18109,1494,10/2/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,October,$451.65
18110,188,9/7/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,September,$903.11
18111,1854,2/5/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,February,"$1,660.88"
18112,2072,11/27/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",November,$217.51
18113,1599,6/23/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,June,$356.50
18114,647,6/25/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,June,$41.13
18115,2766,2/24/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,February,$104.24
18116,528,2/27/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,February,$409.86
18117,452,6/18/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,June,$25.09
18118,3326,10/19/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,October,$4.80
18119,829,9/17/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,September,"$1,383.61"
18120,2001,5/21/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,May,$771.12
18121,2861,6/4/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,June,$690.49
18122,311,10/17/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,October,$471.60
18123,2617,8/26/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,August,"$1,279.40"
18124,1103,11/27/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,November,$693.76
18125,2401,2/2/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",February,$217.51
18126,2078,10/26/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",October,$129.01
18127,1123,12/20/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",December,$152.55
18128,1171,3/15/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,March,$75.14
18129,3492,6/10/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,June,$139.23
18130,2846,9/26/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,September,$709.34
18131,929,8/31/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,August,$502.47
18132,2550,12/13/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",December,$144.26
18133,1848,3/18/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,March,$41.13
18134,975,6/22/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",June,$217.51
18135,2380,2/5/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,February,$957.02
18136,1331,8/25/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,August,$143.82
18137,125,5/28/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,May,$90.10
18138,2761,10/3/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,October,$75.75
18139,570,9/2/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,September,$15.08
18140,2273,12/4/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,December,$451.65
18141,2591,11/18/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,November,"$1,408.91"
18142,2194,8/10/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,August,$91.15
18143,2350,6/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,June,$431.33
18144,1414,12/12/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,December,$450.77
18145,617,9/12/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,September,"$1,702.55"
18146,704,3/28/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,March,$309.81
18147,2639,11/29/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,November,"$1,612.25"
18148,145,12/2/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,December,$209.84
18149,2492,12/23/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,December,$309.81
18150,1812,9/6/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,September,$872.89
18151,1114,8/22/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",August,$129.01
18152,3000,2/23/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,February,$471.60
18153,1902,11/8/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",November,$217.51
18154,3230,4/22/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,April,$903.11
18155,403,11/4/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,November,$309.81
18156,1949,4/23/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,April,$209.84
18157,541,2/5/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,February,$179.44
18158,1966,7/15/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,July,$135.85
18159,1375,2/8/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",February,$144.26
18160,1773,4/5/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",April,$217.51
18161,555,6/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,June,$547.28
18162,1934,10/12/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,October,$737.57
18163,2818,9/16/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,September,"$1,295.43"
18164,1439,10/26/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",October,$189.28
18165,3446,12/3/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,December,$110.56
